news_type,true,fav,important,familiar,demrep_c,concordant,age,gender,income,social_conserv,economic_conserv,y,ethnicity_1,ethnicity_2,ethnicity_3,ethnicity_4,ethnicity_5,ethnicity_6
1,1,1,5,1,3,6,31,1,1,3,3,0,1,0,0,0,0,0
0,5,3,6,1,3,4,31,1,1,3,3,1,1,0,0,0,0,0
0,3,3,2,1,3,4,31,1,1,3,3,0,1,0,0,0,0,0
0,5,5,5,1,3,2,31,1,1,3,3,0,1,0,0,0,0,0
0,4,4,3,1,3,3,31,1,1,3,3,0,1,0,0,0,0,0
0,5,3,4,1,3,4,31,1,1,3,3,0,1,0,0,0,0,0
0,5,3,5,3,3,4,31,1,1,3,3,1,1,0,0,0,0,0
0,4,4,3,1,3,3,31,1,1,3,3,0,1,0,0,0,0,0
0,4,2,5,1,3,5,31,1,1,3,3,0,1,0,0,0,0,0
0,4,3,4,1,3,4,31,1,1,3,3,0,1,0,0,0,0,0
0,5,4,2,1,3,3,31,1,1,3,3,0,1,0,0,0,0,0
2,2,2,4,1,3,5,31,1,1,3,3,0,1,0,0,0,0,0
2,4,5,3,1,3,2,31,1,1,3,3,0,1,0,0,0,0,0
1,6,5,5,4,5,5,29,0,1,4,3,1,0,1,0,0,0,0
1,6,5,5,6,5,5,29,0,1,4,3,1,0,1,0,0,0,0
1,6,5,5,6,5,5,29,0,1,4,3,1,0,1,0,0,0,0
1,5,4,6,4,5,4,29,0,1,4,3,1,0,1,0,0,0,0
1,6,5,4,6,5,5,29,0,1,4,3,1,0,1,0,0,0,0
0,6,5,6,4,5,5,29,0,1,4,3,1,0,1,0,0,0,0
0,4,6,6,5,5,6,29,0,1,4,3,1,0,1,0,0,0,0
0,6,5,4,6,5,5,29,0,1,4,3,1,0,1,0,0,0,0
0,6,4,5,6,5,4,29,0,1,4,3,1,0,1,0,0,0,0
0,6,5,4,6,5,5,29,0,1,4,3,1,0,1,0,0,0,0
0,4,5,6,5,5,5,29,0,1,4,3,1,0,1,0,0,0,0
0,6,5,5,4,5,5,29,0,1,4,3,1,0,1,0,0,0,0
2,5,5,6,6,5,5,29,0,1,4,3,1,0,1,0,0,0,0
2,5,5,6,5,5,5,29,0,1,4,3,1,0,1,0,0,0,0
2,4,5,4,6,5,5,29,0,1,4,3,1,0,1,0,0,0,0
2,6,5,5,6,5,5,29,0,1,4,3,1,0,1,0,0,0,0
2,6,4,5,5,5,4,29,0,1,4,3,1,0,1,0,0,0,0
2,5,6,6,6,5,6,29,0,1,4,3,1,0,1,0,0,0,0
1,4,3,4,1,4,3,30,0,0,3,3,0,1,0,0,0,0,0
1,2,3,3,3,4,3,30,0,0,3,3,1,1,0,0,0,0,0
1,4,3,4,1,4,3,30,0,0,3,3,0,1,0,0,0,0,0
1,1,2,5,1,4,2,30,0,0,3,3,0,1,0,0,0,0,0
1,4,3,1,1,4,3,30,0,0,3,3,0,1,0,0,0,0,0
0,2,2,5,1,4,2,30,0,0,3,3,0,1,0,0,0,0,0
0,4,6,5,1,4,6,30,0,0,3,3,0,1,0,0,0,0,0
0,4,3,5,1,4,3,30,0,0,3,3,0,1,0,0,0,0,0
0,4,2,5,1,4,2,30,0,0,3,3,0,1,0,0,0,0,0
2,4,4,1,1,4,4,30,0,0,3,3,0,1,0,0,0,0,0
2,4,2,4,1,4,2,30,0,0,3,3,0,1,0,0,0,0,0
2,4,6,5,1,4,6,30,0,0,3,3,0,1,0,0,0,0,0
2,4,5,4,1,4,5,30,0,0,3,3,0,1,0,0,0,0,0
2,4,3,1,1,4,3,30,0,0,3,3,0,1,0,0,0,0,0
2,4,3,4,1,4,3,30,0,0,3,3,0,1,0,0,0,0,0
2,4,2,5,1,4,2,30,0,0,3,3,0,1,0,0,0,0,0
2,1,1,6,1,4,1,30,0,0,3,3,0,1,0,0,0,0,0
2,3,3,4,1,4,3,30,0,0,3,3,0,1,0,0,0,0,0
1,2,3,5,1,3,4,42,0,1,1,1,1,1,0,0,0,0,0
1,6,1,6,3,3,6,42,0,1,1,1,1,1,0,0,0,0,0
1,4,6,6,1,3,1,42,0,1,1,1,1,1,0,0,0,0,0
1,2,1,6,1,3,6,42,0,1,1,1,1,1,0,0,0,0,0
1,5,3,5,3,3,4,42,0,1,1,1,1,1,0,0,0,0,0
1,1,1,6,1,3,6,42,0,1,1,1,1,1,0,0,0,0,0
0,5,2,5,1,3,5,42,0,1,1,1,1,1,0,0,0,0,0
0,5,6,6,2,3,1,42,0,1,1,1,1,1,0,0,0,0,0
0,5,2,5,1,3,5,42,0,1,1,1,1,1,0,0,0,0,0
0,5,6,5,1,3,1,42,0,1,1,1,1,1,0,0,0,0,0
0,4,4,5,1,3,3,42,0,1,1,1,1,1,0,0,0,0,0
2,4,4,5,1,3,3,42,0,1,1,1,1,1,0,0,0,0,0
2,5,5,5,1,3,2,42,0,1,1,1,1,1,0,0,0,0,0
2,5,1,5,2,3,6,42,0,1,1,1,1,1,0,0,0,0,0
2,5,2,5,3,3,5,42,0,1,1,1,1,1,0,0,0,0,0
2,4,4,4,1,3,3,42,0,1,1,1,1,1,0,0,0,0,0
2,2,4,5,2,3,3,42,0,1,1,1,1,1,0,0,0,0,0
2,3,4,5,1,3,3,42,0,1,1,1,1,1,0,0,0,0,0
1,1,5,5,1,4,5,63,1,1,5,4,0,1,0,0,0,0,0
1,1,4,4,1,4,4,63,1,1,5,4,0,1,0,0,0,0,0
1,1,5,5,1,4,5,63,1,1,5,4,0,1,0,0,0,0,0
1,1,5,3,1,4,5,63,1,1,5,4,0,1,0,0,0,0,0
1,1,5,5,1,4,5,63,1,1,5,4,0,1,0,0,0,0,0
1,1,5,5,1,4,5,63,1,1,5,4,1,1,0,0,0,0,0
1,1,2,2,1,4,2,63,1,1,5,4,0,1,0,0,0,0,0
0,2,5,4,1,4,5,63,1,1,5,4,0,1,0,0,0,0,0
0,1,2,5,1,4,2,63,1,1,5,4,0,1,0,0,0,0,0
0,4,3,3,2,4,3,63,1,1,5,4,0,1,0,0,0,0,0
0,1,5,2,1,4,5,63,1,1,5,4,0,1,0,0,0,0,0
0,5,5,5,5,4,5,63,1,1,5,4,0,1,0,0,0,0,0
0,1,2,3,1,4,2,63,1,1,5,4,0,1,0,0,0,0,0
0,2,4,2,1,4,4,63,1,1,5,4,0,1,0,0,0,0,0
0,6,5,5,5,4,5,63,1,1,5,4,0,1,0,0,0,0,0
0,3,4,5,1,4,4,63,1,1,5,4,0,1,0,0,0,0,0
2,1,2,4,1,4,2,63,1,1,5,4,0,1,0,0,0,0,0
2,1,2,5,1,4,2,63,1,1,5,4,0,1,0,0,0,0,0
1,1,6,6,1,2,1,40,1,1,1,2,0,1,0,0,0,0,0
1,1,3,6,1,2,4,40,1,1,1,2,0,1,0,0,0,0,0
0,2,3,5,1,2,4,40,1,1,1,2,0,1,0,0,0,0,0
0,5,5,5,1,2,2,40,1,1,1,2,0,1,0,0,0,0,0
0,6,1,4,1,2,6,40,1,1,1,2,0,1,0,0,0,0,0
0,6,2,5,1,2,5,40,1,1,1,2,0,1,0,0,0,0,0
0,6,3,2,1,2,4,40,1,1,1,2,0,1,0,0,0,0,0
0,5,5,5,1,2,2,40,1,1,1,2,0,1,0,0,0,0,0
0,6,1,6,1,2,6,40,1,1,1,2,0,1,0,0,0,0,0
0,6,1,5,1,2,6,40,1,1,1,2,0,1,0,0,0,0,0
2,1,6,4,1,2,1,40,1,1,1,2,0,1,0,0,0,0,0
2,3,3,2,1,2,4,40,1,1,1,2,0,1,0,0,0,0,0
2,3,4,1,1,2,3,40,1,1,1,2,0,1,0,0,0,0,0
2,1,6,5,1,2,1,40,1,1,1,2,0,1,0,0,0,0,0
2,5,1,5,1,2,6,40,1,1,1,2,0,1,0,0,0,0,0
2,6,1,6,1,2,6,40,1,1,1,2,0,1,0,0,0,0,0
2,6,1,5,1,2,6,40,1,1,1,2,0,1,0,0,0,0,0
2,5,1,4,1,2,6,40,1,1,1,2,0,1,0,0,0,0,0
1,1,3,1,1,3,4,32,0,0,1,1,0,1,0,0,0,0,0
1,1,3,1,1,3,4,32,0,0,1,1,0,1,0,0,0,0,0
1,1,3,1,1,3,4,32,0,0,1,1,0,1,0,0,0,0,0
0,5,3,4,3,3,4,32,0,0,1,1,0,1,0,0,0,0,0
0,6,3,5,5,3,4,32,0,0,1,1,0,1,0,0,0,0,0
0,6,4,1,2,3,3,32,0,0,1,1,0,1,0,0,0,0,0
0,6,3,6,6,3,4,32,0,0,1,1,0,1,0,0,0,0,0
0,6,1,5,4,3,6,32,0,0,1,1,0,1,0,0,0,0,0
0,6,3,1,1,3,4,32,0,0,1,1,0,1,0,0,0,0,0
0,6,3,1,2,3,4,32,0,0,1,1,0,1,0,0,0,0,0
0,6,3,4,6,3,4,32,0,0,1,1,0,1,0,0,0,0,0
0,5,2,3,2,3,5,32,0,0,1,1,0,1,0,0,0,0,0
0,6,3,4,5,3,4,32,0,0,1,1,0,1,0,0,0,0,0
2,1,4,1,1,3,3,32,0,0,1,1,0,1,0,0,0,0,0
2,1,4,1,1,3,3,32,0,0,1,1,0,1,0,0,0,0,0
2,6,1,4,5,3,6,32,0,0,1,1,0,1,0,0,0,0,0
2,6,1,6,6,3,6,32,0,0,1,1,0,1,0,0,0,0,0
2,1,4,1,1,3,3,32,0,0,1,1,0,1,0,0,0,0,0
1,1,5,1,1,3,2,30,0,0,1,2,0,1,0,0,0,0,0
1,1,6,2,1,3,1,30,0,0,1,2,0,1,0,0,0,0,0
1,3,3,4,1,3,4,30,0,0,1,2,0,1,0,0,0,0,0
1,2,6,2,1,3,1,30,0,0,1,2,0,1,0,0,0,0,0
1,2,4,3,1,3,3,30,0,0,1,2,0,1,0,0,0,0,0
0,5,2,5,1,3,5,30,0,0,1,2,0,1,0,0,0,0,0
0,4,3,5,2,3,4,30,0,0,1,2,0,1,0,0,0,0,0
0,4,4,4,1,3,3,30,0,0,1,2,0,1,0,0,0,0,0
0,5,3,2,3,3,4,30,0,0,1,2,0,1,0,0,0,0,0
2,1,6,4,1,3,1,30,0,0,1,2,0,1,0,0,0,0,0
2,4,2,3,1,3,5,30,0,0,1,2,0,1,0,0,0,0,0
2,2,4,4,1,3,3,30,0,0,1,2,0,1,0,0,0,0,0
2,1,6,3,1,3,1,30,0,0,1,2,0,1,0,0,0,0,0
2,4,6,1,1,3,1,30,0,0,1,2,0,1,0,0,0,0,0
2,1,6,1,1,3,1,30,0,0,1,2,0,1,0,0,0,0,0
2,2,6,5,1,3,1,30,0,0,1,2,0,1,0,0,0,0,0
2,3,1,4,1,3,6,30,0,0,1,2,0,1,0,0,0,0,0
2,3,3,4,1,3,4,30,0,0,1,2,0,1,0,0,0,0,0
1,1,4,4,1,3,3,47,0,0,2,4,0,1,0,0,0,0,0
1,5,4,1,1,3,3,47,0,0,2,4,1,1,0,0,0,0,0
1,1,1,6,1,3,6,47,0,0,2,4,1,1,0,0,0,0,0
1,1,1,6,1,3,6,47,0,0,2,4,0,1,0,0,0,0,0
1,4,3,2,1,3,4,47,0,0,2,4,0,1,0,0,0,0,0
1,1,1,6,1,3,6,47,0,0,2,4,0,1,0,0,0,0,0
1,1,1,6,1,3,6,47,0,0,2,4,0,1,0,0,0,0,0
0,6,3,5,1,3,4,47,0,0,2,4,0,1,0,0,0,0,0
0,5,4,1,1,3,3,47,0,0,2,4,0,1,0,0,0,0,0
0,6,3,4,6,3,4,47,0,0,2,4,0,1,0,0,0,0,0
0,6,4,1,1,3,3,47,0,0,2,4,1,1,0,0,0,0,0
0,6,3,2,1,3,4,47,0,0,2,4,0,1,0,0,0,0,0
0,6,3,2,1,3,4,47,0,0,2,4,0,1,0,0,0,0,0
0,5,5,1,1,3,2,47,0,0,2,4,0,1,0,0,0,0,0
0,1,1,6,1,3,6,47,0,0,2,4,0,1,0,0,0,0,0
2,6,3,1,1,3,4,47,0,0,2,4,0,1,0,0,0,0,0
2,2,1,5,1,3,6,47,0,0,2,4,0,1,0,0,0,0,0
2,1,1,5,1,3,6,47,0,0,2,4,0,1,0,0,0,0,0
1,1,1,1,1,6,1,34,1,1,5,5,0,1,0,0,0,0,0
1,1,2,1,1,6,2,34,1,1,5,5,0,1,0,0,0,0,0
1,4,1,2,1,6,1,34,1,1,5,5,0,1,0,0,0,0,0
0,1,1,1,1,6,1,34,1,1,5,5,0,1,0,0,0,0,0
0,1,1,1,1,6,1,34,1,1,5,5,0,1,0,0,0,0,0
0,1,2,1,1,6,2,34,1,1,5,5,0,1,0,0,0,0,0
0,1,3,1,1,6,3,34,1,1,5,5,0,1,0,0,0,0,0
0,1,1,1,1,6,1,34,1,1,5,5,0,1,0,0,0,0,0
0,3,1,1,1,6,1,34,1,1,5,5,0,1,0,0,0,0,0
0,1,1,1,1,6,1,34,1,1,5,5,0,1,0,0,0,0,0
0,4,1,1,1,6,1,34,1,1,5,5,0,1,0,0,0,0,0
0,3,4,1,1,6,4,34,1,1,5,5,0,1,0,0,0,0,0
2,1,1,1,1,6,1,34,1,1,5,5,0,1,0,0,0,0,0
2,1,1,1,1,6,1,34,1,1,5,5,0,1,0,0,0,0,0
2,4,2,1,1,6,2,34,1,1,5,5,0,1,0,0,0,0,0
2,1,1,1,1,6,1,34,1,1,5,5,0,1,0,0,0,0,0
2,6,1,1,1,6,1,34,1,1,5,5,0,1,0,0,0,0,0
2,5,1,1,1,6,1,34,1,1,5,5,0,1,0,0,0,0,0
1,1,4,4,1,2,3,25,0,1,1,2,0,1,0,0,0,0,0
1,1,6,5,1,2,1,25,0,1,1,2,0,1,0,0,0,0,0
1,3,4,1,1,2,3,25,0,1,1,2,0,1,0,0,0,0,0
1,1,6,5,1,2,1,25,0,1,1,2,0,1,0,0,0,0,0
1,1,4,1,1,2,3,25,0,1,1,2,0,1,0,0,0,0,0
1,2,3,1,1,2,4,25,0,1,1,2,1,1,0,0,0,0,0
1,1,2,4,1,2,5,25,0,1,1,2,0,1,0,0,0,0,0
1,6,3,1,1,2,4,25,0,1,1,2,0,1,0,0,0,0,0
0,5,3,2,3,2,4,25,0,1,1,2,1,1,0,0,0,0,0
0,2,5,1,1,2,2,25,0,1,1,2,0,1,0,0,0,0,0
0,4,2,2,2,2,5,25,0,1,1,2,0,1,0,0,0,0,0
0,2,3,1,1,2,4,25,0,1,1,2,0,1,0,0,0,0,0
2,1,5,1,1,2,2,25,0,1,1,2,0,1,0,0,0,0,0
2,3,5,2,1,2,2,25,0,1,1,2,1,1,0,0,0,0,0
2,5,3,1,2,2,4,25,0,1,1,2,0,1,0,0,0,0,0
2,2,5,4,3,2,2,25,0,1,1,2,0,1,0,0,0,0,0
2,3,4,1,1,2,3,25,0,1,1,2,0,1,0,0,0,0,0
2,2,6,5,1,2,1,25,0,1,1,2,1,1,0,0,0,0,0
1,1,6,1,1,2,1,30,0,0,1,1,0,1,0,0,0,0,0
1,1,6,6,1,2,1,30,0,0,1,1,0,1,0,0,0,0,0
1,2,6,1,1,2,1,30,0,0,1,1,0,1,0,0,0,0,0
1,1,6,3,2,2,1,30,0,0,1,1,0,1,0,0,0,0,0
1,3,2,1,1,2,5,30,0,0,1,1,0,1,0,0,0,0,0
1,1,6,3,1,2,1,30,0,0,1,1,0,1,0,0,0,0,0
1,1,6,2,1,2,1,30,0,0,1,1,0,1,0,0,0,0,0
0,5,1,6,5,2,6,30,0,0,1,1,1,1,0,0,0,0,0
0,5,4,3,4,2,3,30,0,0,1,1,0,1,0,0,0,0,0
0,3,2,3,1,2,5,30,0,0,1,1,0,1,0,0,0,0,0
0,1,5,4,1,2,2,30,0,0,1,1,0,1,0,0,0,0,0
0,4,2,5,2,2,5,30,0,0,1,1,1,1,0,0,0,0,0
2,2,5,2,1,2,2,30,0,0,1,1,0,1,0,0,0,0,0
2,2,5,3,1,2,2,30,0,0,1,1,0,1,0,0,0,0,0
2,2,3,1,1,2,4,30,0,0,1,1,0,1,0,0,0,0,0
2,4,1,4,3,2,6,30,0,0,1,1,1,1,0,0,0,0,0
2,2,2,3,1,2,5,30,0,0,1,1,0,1,0,0,0,0,0
2,3,5,4,1,2,2,30,0,0,1,1,0,1,0,0,0,0,0
1,6,5,3,5,2,2,25,0,0,3,3,1,1,0,0,0,0,0
1,5,2,3,3,2,5,25,0,0,3,3,1,1,0,0,0,0,0
1,3,3,4,4,2,4,25,0,0,3,3,1,1,0,0,0,0,0
1,2,5,3,2,2,2,25,0,0,3,3,1,1,0,0,0,0,0
1,2,2,2,5,2,5,25,0,0,3,3,1,1,0,0,0,0,0
1,6,1,2,5,2,6,25,0,0,3,3,1,1,0,0,0,0,0
1,5,4,4,3,2,3,25,0,0,3,3,1,1,0,0,0,0,0
1,3,4,4,6,2,3,25,0,0,3,3,1,1,0,0,0,0,0
1,5,2,3,3,2,5,25,0,0,3,3,1,1,0,0,0,0,0
1,4,6,3,5,2,1,25,0,0,3,3,1,1,0,0,0,0,0
1,1,4,3,2,2,3,25,0,0,3,3,1,1,0,0,0,0,0
0,6,2,1,2,2,5,25,0,0,3,3,1,1,0,0,0,0,0
0,4,4,5,6,2,3,25,0,0,3,3,1,1,0,0,0,0,0
0,2,1,2,5,2,6,25,0,0,3,3,1,1,0,0,0,0,0
0,3,3,4,6,2,4,25,0,0,3,3,1,1,0,0,0,0,0
0,3,4,5,4,2,3,25,0,0,3,3,1,1,0,0,0,0,0
2,4,5,3,5,2,2,25,0,0,3,3,1,1,0,0,0,0,0
2,6,4,5,3,2,3,25,0,0,3,3,1,1,0,0,0,0,0
1,2,5,4,6,6,5,32,0,1,5,5,1,0,1,0,0,0,0
1,5,2,6,5,6,2,32,0,1,5,5,1,0,1,0,0,0,0
1,5,6,5,3,6,6,32,0,1,5,5,1,0,1,0,0,0,0
1,6,3,4,5,6,3,32,0,1,5,5,1,0,1,0,0,0,0
1,5,4,5,5,6,4,32,0,1,5,5,1,0,1,0,0,0,0
1,5,5,4,5,6,5,32,0,1,5,5,1,0,1,0,0,0,0
1,4,4,6,5,6,4,32,0,1,5,5,1,0,1,0,0,0,0
0,3,5,4,5,6,5,32,0,1,5,5,1,0,1,0,0,0,0
0,6,6,5,2,6,6,32,0,1,5,5,1,0,1,0,0,0,0
0,6,5,4,5,6,5,32,0,1,5,5,1,0,1,0,0,0,0
0,5,5,4,6,6,5,32,0,1,5,5,1,0,1,0,0,0,0
0,5,2,6,5,6,2,32,0,1,5,5,1,0,1,0,0,0,0
0,4,2,4,6,6,2,32,0,1,5,5,1,0,1,0,0,0,0
0,6,6,5,3,6,6,32,0,1,5,5,1,0,1,0,0,0,0
2,4,2,4,2,6,2,32,0,1,5,5,1,0,1,0,0,0,0
2,5,4,5,4,6,4,32,0,1,5,5,1,0,1,0,0,0,0
2,5,5,6,4,6,5,32,0,1,5,5,1,0,1,0,0,0,0
2,4,5,4,2,6,5,32,0,1,5,5,1,0,1,0,0,0,0
1,1,6,1,4,3,1,50,1,0,2,4,1,1,0,0,0,0,0
1,1,4,6,1,3,3,50,1,0,2,4,0,1,0,0,0,0,0
1,1,1,1,1,3,6,50,1,0,2,4,0,1,0,0,0,0,0
1,1,2,6,1,3,5,50,1,0,2,4,0,1,0,0,0,0,0
1,1,1,4,2,3,6,50,1,0,2,4,0,1,0,0,0,0,0
0,1,3,6,1,3,4,50,1,0,2,4,0,1,0,0,0,0,0
0,5,2,5,1,3,5,50,1,0,2,4,1,1,0,0,0,0,0
0,5,6,6,2,3,1,50,1,0,2,4,1,1,0,0,0,0,0
0,2,1,5,1,3,6,50,1,0,2,4,0,1,0,0,0,0,0
0,6,5,6,5,3,2,50,1,0,2,4,1,1,0,0,0,0,0
0,2,1,5,2,3,6,50,1,0,2,4,0,1,0,0,0,0,0
2,5,5,5,2,3,2,50,1,0,2,4,0,1,0,0,0,0,0
2,1,6,2,2,3,1,50,1,0,2,4,0,1,0,0,0,0,0
2,1,1,5,1,3,6,50,1,0,2,4,0,1,0,0,0,0,0
2,2,5,1,1,3,2,50,1,0,2,4,0,1,0,0,0,0,0
2,1,1,4,2,3,6,50,1,0,2,4,0,1,0,0,0,0,0
2,3,2,2,1,3,5,50,1,0,2,4,0,1,0,0,0,0,0
2,1,1,6,1,3,6,50,1,0,2,4,0,1,0,0,0,0,0
1,4,1,5,1,2,6,37,0,0,2,2,0,1,0,0,0,0,0
1,1,6,6,1,2,1,37,0,0,2,2,0,1,0,0,0,0,0
1,1,2,1,1,2,5,37,0,0,2,2,0,1,0,0,0,0,0
1,1,6,6,1,2,1,37,0,0,2,2,0,1,0,0,0,0,0
1,1,1,6,1,2,6,37,0,0,2,2,0,1,0,0,0,0,0
0,2,5,1,1,2,2,37,0,0,2,2,0,1,0,0,0,0,0
0,5,1,5,1,2,6,37,0,0,2,2,0,1,0,0,0,0,0
0,4,6,4,1,2,1,37,0,0,2,2,0,1,0,0,0,0,0
0,1,4,4,1,2,3,37,0,0,2,2,0,1,0,0,0,0,0
0,4,4,3,1,2,3,37,0,0,2,2,0,1,0,0,0,0,0
0,5,1,4,1,2,6,37,0,0,2,2,0,1,0,0,0,0,0
0,4,6,4,1,2,1,37,0,0,2,2,0,1,0,0,0,0,0
2,1,6,5,1,2,1,37,0,0,2,2,0,1,0,0,0,0,0
2,5,1,5,1,2,6,37,0,0,2,2,0,1,0,0,0,0,0
2,5,1,6,1,2,6,37,0,0,2,2,0,1,0,0,0,0,0
2,4,1,6,1,2,6,37,0,0,2,2,0,1,0,0,0,0,0
2,5,1,5,1,2,6,37,0,0,2,2,0,1,0,0,0,0,0
2,5,1,6,1,2,6,37,0,0,2,2,0,1,0,0,0,0,0
1,1,6,6,4,1,1,41,1,0,1,1,0,1,0,0,0,0,0
1,1,5,5,1,1,2,41,1,0,1,1,0,1,0,0,0,0,0
1,1,1,4,1,1,6,41,1,0,1,1,0,1,0,0,0,0,0
1,1,4,5,1,1,3,41,1,0,1,1,0,1,0,0,0,0,0
1,4,1,5,2,1,6,41,1,0,1,1,0,1,0,0,0,0,0
1,2,6,3,5,1,1,41,1,0,1,1,0,1,0,0,0,0,0
0,5,5,5,3,1,2,41,1,0,1,1,1,1,0,0,0,0,0
0,6,5,6,4,1,2,41,1,0,1,1,1,1,0,0,0,0,0
0,5,2,5,3,1,5,41,1,0,1,1,1,1,0,0,0,0,0
0,4,1,6,1,1,6,41,1,0,1,1,1,1,0,0,0,0,0
0,6,3,4,3,1,4,41,1,0,1,1,1,1,0,0,0,0,0
2,5,5,3,2,1,2,41,1,0,1,1,0,1,0,0,0,0,0
2,3,2,5,1,1,5,41,1,0,1,1,0,1,0,0,0,0,0
2,5,1,6,3,1,6,41,1,0,1,1,1,1,0,0,0,0,0
2,3,5,1,1,1,2,41,1,0,1,1,0,1,0,0,0,0,0
2,2,1,6,1,1,6,41,1,0,1,1,0,1,0,0,0,0,0
2,1,1,6,1,1,6,41,1,0,1,1,0,1,0,0,0,0,0
2,2,6,5,1,1,1,41,1,0,1,1,0,1,0,0,0,0,0
1,2,6,6,1,5,6,48,1,1,4,4,0,1,0,0,0,0,0
1,4,5,5,3,5,5,48,1,1,4,4,0,1,0,0,0,0,0
1,1,2,4,1,5,2,48,1,1,4,4,0,1,0,0,0,0,0
1,1,2,2,1,5,2,48,1,1,4,4,0,1,0,0,0,0,0
1,3,5,2,1,5,5,48,1,1,4,4,0,1,0,0,0,0,0
1,2,5,6,1,5,5,48,1,1,4,4,0,1,0,0,0,0,0
1,1,5,1,4,5,5,48,1,1,4,4,0,1,0,0,0,0,0
1,3,5,5,1,5,5,48,1,1,4,4,0,1,0,0,0,0,0
1,4,5,4,1,5,5,48,1,1,4,4,0,1,0,0,0,0,0
1,1,1,4,3,5,1,48,1,1,4,4,0,1,0,0,0,0,0
1,2,3,3,1,5,3,48,1,1,4,4,0,1,0,0,0,0,0
0,4,3,4,1,5,3,48,1,1,4,4,0,1,0,0,0,0,0
0,4,5,3,1,5,5,48,1,1,4,4,0,1,0,0,0,0,0
0,4,3,3,4,5,3,48,1,1,4,4,0,1,0,0,0,0,0
0,4,2,4,2,5,2,48,1,1,4,4,0,1,0,0,0,0,0
0,6,5,5,5,5,5,48,1,1,4,4,1,1,0,0,0,0,0
0,5,6,4,2,5,6,48,1,1,4,4,0,1,0,0,0,0,0
2,3,5,6,1,5,5,48,1,1,4,4,0,1,0,0,0,0,0
1,5,4,4,2,6,4,35,0,1,4,4,1,0,1,0,0,0,0
1,5,5,5,2,6,5,35,0,1,4,4,1,0,1,0,0,0,0
1,4,5,4,4,6,5,35,0,1,4,4,1,0,1,0,0,0,0
1,5,5,5,3,6,5,35,0,1,4,4,1,0,1,0,0,0,0
1,5,5,5,2,6,5,35,0,1,4,4,1,0,1,0,0,0,0
1,5,4,5,2,6,4,35,0,1,4,4,1,0,1,0,0,0,0
1,5,6,5,3,6,6,35,0,1,4,4,1,0,1,0,0,0,0
1,5,4,5,2,6,4,35,0,1,4,4,1,0,1,0,0,0,0
1,5,5,5,2,6,5,35,0,1,4,4,1,0,1,0,0,0,0
1,4,5,5,2,6,5,35,0,1,4,4,1,0,1,0,0,0,0
0,4,5,5,4,6,5,35,0,1,4,4,1,0,1,0,0,0,0
0,5,5,4,4,6,5,35,0,1,4,4,1,0,1,0,0,0,0
2,4,4,5,4,6,4,35,0,1,4,4,1,0,1,0,0,0,0
2,5,5,4,5,6,5,35,0,1,4,4,1,0,1,0,0,0,0
2,4,5,5,3,6,5,35,0,1,4,4,1,0,1,0,0,0,0
2,5,4,5,5,6,4,35,0,1,4,4,1,0,1,0,0,0,0
2,4,4,3,2,6,4,35,0,1,4,4,1,0,1,0,0,0,0
2,5,5,5,4,6,5,35,0,1,4,4,1,0,1,0,0,0,0
1,4,5,1,1,6,5,56,1,1,4,5,0,1,0,0,0,0,0
1,1,6,1,1,6,6,56,1,1,4,5,0,1,0,0,0,0,0
1,1,5,1,1,6,5,56,1,1,4,5,0,1,0,0,0,0,0
1,3,2,1,1,6,2,56,1,1,4,5,0,1,0,0,0,0,0
1,1,1,1,1,6,1,56,1,1,4,5,0,1,0,0,0,0,0
0,4,4,3,1,6,4,56,1,1,4,5,0,1,0,0,0,0,0
0,1,2,5,1,6,2,56,1,1,4,5,0,1,0,0,0,0,0
0,5,5,4,4,6,5,56,1,1,4,5,0,1,0,0,0,0,0
0,2,4,3,1,6,4,56,1,1,4,5,0,1,0,0,0,0,0
0,5,5,4,1,6,5,56,1,1,4,5,0,1,0,0,0,0,0
0,1,1,1,1,6,1,56,1,1,4,5,0,1,0,0,0,0,0
0,1,1,1,1,6,1,56,1,1,4,5,0,1,0,0,0,0,0
2,2,5,2,1,6,5,56,1,1,4,5,0,1,0,0,0,0,0
2,3,6,2,1,6,6,56,1,1,4,5,0,1,0,0,0,0,0
2,5,4,5,4,6,4,56,1,1,4,5,0,1,0,0,0,0,0
2,1,1,1,1,6,1,56,1,1,4,5,0,1,0,0,0,0,0
2,1,1,1,1,6,1,56,1,1,4,5,0,1,0,0,0,0,0
2,4,6,1,1,6,6,56,1,1,4,5,0,1,0,0,0,0,0
1,1,6,5,1,3,1,30,1,1,3,2,1,0,1,0,0,0,0
1,1,2,4,1,3,5,30,1,1,3,2,1,0,1,0,0,0,0
1,1,6,2,1,3,1,30,1,1,3,2,1,0,1,0,0,0,0
1,1,6,3,1,3,1,30,1,1,3,2,1,0,1,0,0,0,0
1,1,5,5,1,3,2,30,1,1,3,2,0,0,1,0,0,0,0
1,1,6,5,1,3,1,30,1,1,3,2,0,0,1,0,0,0,0
1,2,6,2,3,3,1,30,1,1,3,2,1,0,1,0,0,0,0
0,4,2,4,2,3,5,30,1,1,3,2,1,0,1,0,0,0,0
0,5,4,2,4,3,3,30,1,1,3,2,1,0,1,0,0,0,0
0,6,1,5,3,3,6,30,1,1,3,2,1,0,1,0,0,0,0
