news_type,fav,true,sensational,informative,surprising,important,familiar,concordant,demrep_c,Party,social_conserv,economic_conserv,Age,Gender,Education,income,Ethnicity,Y
0,5,4,1,2,1,1,1,2,3,3,3,3,67,2,7,11,1,0
0,1,1,5,2,5,5,5,6,3,3,3,3,67,2,7,11,1,0
0,1,5,1,4,1,5,4,6,3,3,3,3,67,2,7,11,1,1
0,1,5,1,4,1,5,5,6,3,3,3,3,67,2,7,11,1,1
0,2,4,1,4,1,3,4,5,3,3,3,3,67,2,7,11,1,1
1,3,6,6,6,6,6,1,4,3,3,3,3,18,2,3,10,1,1
0,3,6,6,6,6,6,6,4,3,3,3,3,18,2,3,10,1,1
0,3,4,4,4,4,4,4,4,3,3,3,3,18,2,3,10,1,1
0,3,4,2,5,4,4,1,4,3,3,3,3,18,2,3,10,1,0
0,3,3,3,3,4,3,3,4,3,3,3,3,18,2,3,10,1,1
0,3,6,6,6,6,6,6,4,3,3,3,3,18,2,3,10,1,1
0,3,4,4,4,4,4,4,4,3,3,3,3,18,2,3,10,1,1
0,3,6,6,6,6,6,1,4,3,3,3,3,18,2,3,10,1,1
0,3,6,6,6,6,6,1,4,3,3,3,3,18,2,3,10,1,1
0,3,6,6,6,2,6,6,4,3,3,3,3,18,2,3,10,1,1
1,4,1,5,3,5,3,1,4,6,2,5,5,77,2,4,11,1,0
1,3,1,5,1,5,3,1,3,6,2,5,5,77,2,4,11,1,0
1,3,2,5,2,5,3,1,3,6,2,5,5,77,2,4,11,1,0
1,4,1,5,5,5,5,1,4,6,2,5,5,77,2,4,11,1,0
0,4,4,3,3,3,3,1,4,6,2,5,5,77,2,4,11,1,0
0,1,6,1,4,1,5,5,1,6,2,5,5,77,2,4,11,1,0
0,2,4,3,4,1,4,1,2,6,2,5,5,77,2,4,11,1,0
0,2,2,3,3,3,3,1,2,6,2,5,5,77,2,4,11,1,0
0,5,5,3,4,2,4,4,5,6,2,5,5,77,2,4,11,1,0
0,3,5,3,5,3,5,3,3,6,2,5,5,77,2,4,11,1,0
1,3,4,1,1,3,2,1,4,3,3,3,3,64,2,2,2,1,1
1,3,2,1,2,1,2,1,4,3,3,3,3,64,2,2,2,1,1
1,3,4,2,3,1,2,1,4,3,3,3,3,64,2,2,2,1,1
1,3,3,2,2,1,1,1,4,3,3,3,3,64,2,2,2,1,1
1,3,4,1,3,1,3,1,4,3,3,3,3,64,2,2,2,1,1
1,3,4,1,4,1,4,1,4,3,3,3,3,64,2,2,2,1,1
0,3,4,2,3,1,2,1,4,3,3,3,3,64,2,2,2,1,1
0,3,2,3,3,1,3,1,4,3,3,3,3,64,2,2,2,1,1
0,3,4,1,3,1,2,1,4,3,3,3,3,64,2,2,2,1,1
0,3,4,2,3,1,2,1,4,3,3,3,3,64,2,2,2,1,0
1,1,6,1,2,4,2,2,1,5,2,4,4,56,2,5,7,1,0
1,1,1,6,1,5,1,1,1,5,2,4,4,56,2,5,7,1,0
1,1,4,2,4,2,4,4,1,5,2,4,4,56,2,5,7,1,0
1,3,1,6,1,1,1,1,3,5,2,4,4,56,2,5,7,1,0
1,4,3,3,3,1,2,1,4,5,2,4,4,56,2,5,7,1,0
1,4,5,1,3,3,3,1,4,5,2,4,4,56,2,5,7,1,0
0,3,4,3,4,3,3,1,3,5,2,4,4,56,2,5,7,1,0
0,1,4,1,4,1,3,4,1,5,2,4,4,56,2,5,7,1,0
0,4,5,1,5,3,5,4,4,5,2,4,4,56,2,5,7,1,0
0,3,1,5,1,1,1,1,3,5,2,4,4,56,2,5,7,1,0
1,4,3,2,5,6,1,2,3,3,3,1,2,37,2,6,6,1,1
1,4,6,2,4,1,2,2,3,3,3,1,2,37,2,6,6,1,1
1,4,4,1,3,4,6,2,3,3,3,1,2,37,2,6,6,1,0
0,1,5,1,6,6,3,4,6,3,3,1,2,37,2,6,6,1,1
0,2,1,5,4,2,2,4,5,3,3,1,2,37,2,6,6,1,0
0,3,5,3,6,4,1,1,4,3,3,1,2,37,2,6,6,1,1
0,5,2,1,5,5,3,3,2,3,3,1,2,37,2,6,6,1,1
0,3,6,4,4,2,4,1,4,3,3,1,2,37,2,6,6,1,1
0,4,6,5,4,1,1,1,3,3,3,1,2,37,2,6,6,1,1
0,5,2,1,2,5,6,3,2,3,3,1,2,37,2,6,6,1,0
1,1,6,4,3,1,1,1,1,4,3,4,4,51,2,2,2,2,0
1,2,2,2,5,1,4,1,2,4,3,4,4,51,2,2,2,2,1
1,6,5,1,4,1,5,1,6,4,3,4,4,51,2,2,2,2,1
1,6,6,1,5,1,1,2,6,4,3,4,4,51,2,2,2,2,1
1,6,6,1,5,1,6,1,6,4,3,4,4,51,2,2,2,2,0
0,5,5,4,3,3,4,1,5,4,3,4,4,51,2,2,2,2,0
0,6,6,1,3,1,5,3,6,4,3,4,4,51,2,2,2,2,0
0,6,6,1,4,4,1,1,6,4,3,4,4,51,2,2,2,2,0
0,5,6,2,5,1,5,1,5,4,3,4,4,51,2,2,2,2,1
0,2,3,6,4,4,1,1,2,4,3,4,4,51,2,2,2,2,1
1,1,1,1,1,1,1,1,1,6,2,5,5,69,2,2,3,1,0
1,5,1,3,1,6,1,1,5,6,2,5,5,69,2,2,3,1,0
1,4,1,1,1,1,1,1,4,6,2,5,5,69,2,2,3,1,0
0,4,1,1,1,1,1,1,4,6,2,5,5,69,2,2,3,1,0
0,2,1,1,1,1,1,1,2,6,2,5,5,69,2,2,3,1,0
0,1,1,1,1,1,1,1,1,6,2,5,5,69,2,2,3,1,0
0,4,1,1,1,1,1,1,4,6,2,5,5,69,2,2,3,1,0
0,6,1,1,1,1,1,1,6,6,2,5,5,69,2,2,3,1,0
0,3,1,1,1,1,1,1,3,6,2,5,5,69,2,2,3,1,0
0,4,1,1,1,1,1,1,4,6,2,5,5,69,2,2,3,1,0
1,2,1,1,1,3,2,1,2,5,2,4,4,39,2,5,4,1,0
1,5,3,5,5,3,1,4,5,5,2,4,4,39,2,5,4,1,1
1,4,4,5,5,4,3,3,4,5,2,4,4,39,2,5,4,1,1
0,2,2,5,2,5,3,2,2,5,2,4,4,39,2,5,4,1,0
0,5,4,5,5,5,5,4,5,5,2,4,4,39,2,5,4,1,1
0,2,1,2,5,2,1,1,2,5,2,4,4,39,2,5,4,1,0
0,5,2,5,5,4,2,3,5,5,2,4,4,39,2,5,4,1,1
0,4,3,1,1,4,2,5,4,5,2,4,4,39,2,5,4,1,0
0,5,6,3,2,2,5,5,5,5,2,4,4,39,2,5,4,1,1
0,2,2,2,2,1,3,1,2,5,2,4,4,39,2,5,4,1,1
1,5,1,1,5,2,2,3,5,6,2,2,2,44,1,2,3,1,1
1,3,2,3,3,4,4,2,3,6,2,2,2,44,1,2,3,1,1
0,4,3,3,2,3,3,3,4,6,2,2,2,44,1,2,3,1,1
0,5,5,4,5,5,5,3,5,6,2,2,2,44,1,2,3,1,1
0,3,5,3,4,3,3,1,3,6,2,2,2,44,1,2,3,1,1
0,3,5,2,4,2,4,3,3,6,2,2,2,44,1,2,3,1,1
0,3,3,3,3,4,3,4,3,6,2,2,2,44,1,2,3,1,1
0,2,3,5,3,5,4,2,2,6,2,2,2,44,1,2,3,1,1
0,3,1,4,4,3,3,4,3,6,2,2,2,44,1,2,3,1,1
0,5,3,4,4,5,4,2,5,6,2,2,2,44,1,2,3,1,1
1,3,4,5,4,1,1,1,3,4,3,4,4,46,2,3,4,1,0
1,6,4,1,3,1,2,2,6,4,3,4,4,46,2,3,4,1,0
1,1,6,1,4,1,4,6,1,4,3,4,4,46,2,3,4,1,0
1,1,4,2,3,1,1,1,1,4,3,4,4,46,2,3,4,1,0
1,1,2,3,3,2,3,1,1,4,3,4,4,46,2,3,4,1,0
0,6,5,2,2,1,1,2,6,4,3,4,4,46,2,3,4,1,0
0,1,5,3,2,2,2,1,1,4,3,4,4,46,2,3,4,1,0
0,1,5,1,2,1,3,2,1,4,3,4,4,46,2,3,4,1,0
0,1,6,1,6,1,4,2,1,4,3,4,4,46,2,3,4,1,0
0,1,6,1,2,2,2,2,1,4,3,4,4,46,2,3,4,1,0
1,5,5,1,1,1,1,1,2,2,3,3,3,25,2,1,2,1,1
1,5,5,4,4,4,3,4,2,2,3,3,3,25,2,1,2,1,1
1,4,5,1,1,1,1,1,3,2,3,3,3,25,2,1,2,1,1
1,4,5,1,1,1,1,1,3,2,3,3,3,25,2,1,2,1,0
0,2,5,1,1,1,1,1,5,2,3,3,3,25,2,1,2,1,1
0,2,5,3,1,4,3,1,5,2,3,3,3,25,2,1,2,1,1
0,2,5,1,1,1,1,1,5,2,3,3,3,25,2,1,2,1,1
0,2,5,4,4,4,1,1,5,2,3,3,3,25,2,1,2,1,1
0,5,5,1,1,1,1,1,2,2,3,3,3,25,2,1,2,1,1
0,5,5,1,1,1,1,1,2,2,3,3,3,25,2,1,2,1,1
1,6,1,6,6,6,1,1,1,1,1,2,2,39,2,2,2,1,0
1,1,6,1,6,6,6,1,6,1,1,2,2,39,2,2,2,1,1
1,1,5,1,6,5,6,1,6,1,1,2,2,39,2,2,2,1,1
0,6,5,4,6,6,2,1,1,1,1,2,2,39,2,2,2,1,0
0,1,6,1,6,6,6,1,6,1,1,2,2,39,2,2,2,1,1
0,1,6,1,6,3,6,1,6,1,1,2,2,39,2,2,2,1,1
0,1,6,1,6,6,6,1,6,1,1,2,2,39,2,2,2,1,1
0,3,5,1,6,6,6,1,4,1,1,2,2,39,2,2,2,1,1
0,2,6,1,6,5,6,1,5,1,1,2,2,39,2,2,2,1,1
0,1,5,3,5,6,6,3,6,1,1,2,2,39,2,2,2,1,0
1,6,1,6,6,6,6,1,6,6,2,5,5,60,2,2,1,1,1
1,1,2,1,3,1,1,1,1,6,2,5,5,60,2,2,1,1,0
1,1,1,5,1,6,1,1,1,6,2,5,5,60,2,2,1,1,0
1,6,6,1,6,5,6,1,6,6,2,5,5,60,2,2,1,1,1
1,1,1,1,4,1,6,1,1,6,2,5,5,60,2,2,1,1,0
1,6,1,6,6,6,6,1,6,6,2,5,5,60,2,2,1,1,1
1,6,1,6,6,6,6,1,6,6,2,5,5,60,2,2,1,1,0
0,6,5,1,6,6,6,1,6,6,2,5,5,60,2,2,1,1,1
0,4,3,4,3,6,3,1,4,6,2,5,5,60,2,2,1,1,0
0,6,5,1,6,1,6,3,6,6,2,5,5,60,2,2,1,1,1
1,6,5,3,5,5,5,1,1,2,1,1,1,46,2,3,3,1,1
1,6,1,6,6,6,6,1,1,2,1,1,1,46,2,3,3,1,1
1,6,1,6,4,6,5,1,1,2,1,1,1,46,2,3,3,1,0
1,6,1,5,5,5,5,1,1,2,1,1,1,46,2,3,3,1,1
1,6,1,6,6,5,6,1,1,2,1,1,1,46,2,3,3,1,1
0,1,6,1,6,1,6,4,6,2,1,1,1,46,2,3,3,1,1
0,6,1,5,6,6,6,1,1,2,1,1,1,46,2,3,3,1,1
0,6,3,5,6,5,5,1,1,2,1,1,1,46,2,3,3,1,1
0,1,4,3,6,4,6,1,6,2,1,1,1,46,2,3,3,1,1
0,5,2,6,6,6,5,1,2,2,1,1,1,46,2,3,3,1,1
1,4,3,4,2,3,4,1,4,4,3,2,5,30,1,5,7,1,0
1,6,1,6,2,5,4,1,6,4,3,2,5,30,1,5,7,1,0
1,6,1,5,1,1,2,1,6,4,3,2,5,30,1,5,7,1,0
1,5,3,3,4,2,5,1,5,4,3,2,5,30,1,5,7,1,0
0,4,3,2,2,4,2,2,4,4,3,2,5,30,1,5,7,1,0
0,4,5,1,4,1,2,1,4,4,3,2,5,30,1,5,7,1,1
0,2,3,2,2,4,4,1,2,4,3,2,5,30,1,5,7,1,0
0,4,2,2,3,2,2,1,4,4,3,2,5,30,1,5,7,1,0
0,3,5,1,4,3,4,1,3,4,3,2,5,30,1,5,7,1,1
0,3,4,1,4,3,3,1,3,4,3,2,5,30,1,5,7,1,1
1,4,1,1,1,1,1,1,4,4,2,3,3,33,2,2,7,1,0
1,4,1,1,1,1,1,1,4,4,2,3,3,33,2,2,7,1,0
1,5,1,4,1,1,1,1,5,4,2,3,3,33,2,2,7,1,0
1,5,1,1,1,1,1,1,5,4,2,3,3,33,2,2,7,1,0
1,5,1,1,1,1,1,5,5,4,2,3,3,33,2,2,7,1,0
1,4,1,1,1,1,1,1,4,4,2,3,3,33,2,2,7,1,0
0,4,1,1,1,1,1,3,4,4,2,3,3,33,2,2,7,1,0
0,4,1,1,1,1,1,1,4,4,2,3,3,33,2,2,7,1,0
0,5,1,1,1,1,1,1,5,4,2,3,3,33,2,2,7,1,0
0,4,1,1,1,1,1,1,4,4,2,3,3,33,2,2,7,1,0
1,4,3,4,2,4,3,1,4,5,3,3,3,24,2,1,1,1,1
1,6,3,1,1,1,4,3,6,5,3,3,3,24,2,1,1,1,1
1,1,4,3,2,4,2,1,1,5,3,3,3,24,2,1,1,1,1
0,5,5,2,3,4,5,1,5,5,3,3,3,24,2,1,1,1,1
0,3,3,3,2,6,3,1,3,5,3,3,3,24,2,1,1,1,1
0,5,3,4,2,6,5,3,5,5,3,3,3,24,2,1,1,1,1
0,2,5,4,2,6,2,1,2,5,3,3,3,24,2,1,1,1,1
0,3,4,2,4,4,5,1,3,5,3,3,3,24,2,1,1,1,1
0,3,4,2,4,3,2,2,3,5,3,3,3,24,2,1,1,1,1
0,1,5,2,6,4,5,1,1,5,3,3,3,24,2,1,1,1,1
1,1,1,4,3,2,3,1,1,6,2,5,5,24,2,4,11,1,1
1,4,1,4,5,4,3,1,4,6,2,5,5,24,2,4,11,1,1
0,1,1,4,3,1,2,1,1,6,2,5,5,24,2,4,11,1,0
0,3,3,3,2,5,3,1,3,6,2,5,5,24,2,4,11,1,1
0,6,1,4,4,3,4,1,6,6,2,5,5,24,2,4,11,1,1
0,3,1,3,3,4,4,1,3,6,2,5,5,24,2,4,11,1,0
0,6,5,3,5,1,4,5,6,6,2,5,5,24,2,4,11,1,1
0,1,5,2,5,1,4,1,1,6,2,5,5,24,2,4,11,1,0
0,2,3,3,3,2,4,1,2,6,2,5,5,24,2,4,11,1,1
0,6,4,2,5,2,5,3,6,6,2,5,5,24,2,4,11,1,1
1,3,1,6,1,4,1,1,4,1,1,1,1,72,2,3,3,1,0
1,1,3,3,2,1,3,1,6,1,1,1,1,72,2,3,3,1,1
1,4,1,5,1,6,1,1,3,1,1,1,1,72,2,3,3,1,0
1,3,5,3,3,1,5,1,4,1,1,1,1,72,2,3,3,1,1
1,5,1,6,1,5,1,1,2,1,1,1,1,72,2,3,3,1,0
0,1,6,1,6,1,6,1,6,1,1,1,1,72,2,3,3,1,1
0,1,6,1,4,1,6,5,6,1,1,1,1,72,2,3,3,1,1
0,1,6,1,6,2,6,6,6,1,1,1,1,72,2,3,3,1,1
0,1,5,1,5,2,6,4,6,1,1,1,1,72,2,3,3,1,1
0,1,6,1,5,2,6,5,6,1,1,1,1,72,2,3,3,1,1
1,4,4,3,4,4,4,4,4,4,3,3,3,35,1,5,4,3,1
1,3,3,4,1,4,3,3,3,4,3,3,3,35,1,5,4,3,1
0,4,4,3,4,4,4,3,4,4,3,3,3,35,1,5,4,3,1
0,3,4,4,4,4,4,4,3,4,3,3,3,35,1,5,4,3,1
0,4,4,4,4,4,4,4,4,4,3,3,3,35,1,5,4,3,1
0,3,4,4,4,4,4,4,3,4,3,3,3,35,1,5,4,3,1
0,4,4,4,3,3,3,4,4,4,3,3,3,35,1,5,4,3,1
0,3,4,3,3,3,4,3,3,4,3,3,3,35,1,5,4,3,1
0,4,4,4,4,4,4,4,4,4,3,3,3,35,1,5,4,3,1
0,4,4,4,4,4,3,4,4,4,3,3,3,35,1,5,4,3,1
1,2,5,2,5,4,6,2,5,3,4,2,2,25,5,3,5,1,1
1,6,1,5,3,6,4,1,1,3,4,2,2,25,5,3,5,1,1
1,6,6,1,5,3,5,3,1,3,4,2,2,25,5,3,5,1,0
1,6,6,2,5,1,6,3,1,3,4,2,2,25,5,3,5,1,1
1,6,3,6,3,6,4,1,1,3,4,2,2,25,5,3,5,1,1
0,2,5,5,3,5,4,1,5,3,4,2,2,25,5,3,5,1,1
0,6,1,6,1,3,6,1,1,3,4,2,2,25,5,3,5,1,0
0,2,2,1,5,1,5,3,5,3,4,2,2,25,5,3,5,1,0
0,4,5,2,4,3,1,4,3,3,4,2,2,25,5,3,5,1,0
0,1,2,3,3,1,5,1,6,3,4,2,2,25,5,3,5,1,0
1,4,5,5,5,5,5,1,3,1,1,1,1,31,1,2,5,1,1
1,5,6,5,5,5,3,4,2,1,1,1,1,31,1,2,5,1,1
1,5,5,5,5,4,5,5,2,1,1,1,1,31,1,2,5,1,1
1,6,1,6,1,1,2,1,1,1,1,1,1,31,1,2,5,1,0
1,6,1,6,5,1,3,1,1,1,1,1,1,31,1,2,5,1,0
0,5,4,6,5,5,5,5,2,1,1,1,1,31,1,2,5,1,1
0,1,4,5,5,2,5,5,6,1,1,1,1,31,1,2,5,1,1
0,5,5,3,6,6,5,5,2,1,1,1,1,31,1,2,5,1,1
0,4,5,5,5,5,4,5,3,1,1,1,1,31,1,2,5,1,1
0,5,2,3,3,3,3,1,2,1,1,1,1,31,1,2,5,1,1
1,6,5,5,6,4,5,6,6,6,2,5,4,43,1,5,9,1,1
1,6,5,5,4,4,4,5,6,6,2,5,4,43,1,5,9,1,1
1,6,6,5,6,5,5,5,6,6,2,5,4,43,1,5,9,1,1
1,6,4,5,5,5,5,5,6,6,2,5,4,43,1,5,9,1,1
1,6,5,4,3,5,5,4,6,6,2,5,4,43,1,5,9,1,1
0,6,4,5,4,5,4,4,6,6,2,5,4,43,1,5,9,1,1
0,6,6,5,6,5,5,5,6,6,2,5,4,43,1,5,9,1,1
0,6,6,6,4,5,5,5,6,6,2,5,4,43,1,5,9,1,1
0,6,5,5,5,5,5,5,6,6,2,5,4,43,1,5,9,1,1
0,6,4,4,4,5,5,4,6,6,2,5,4,43,1,5,9,1,1
1,4,1,3,1,3,1,1,3,1,1,4,4,78,2,3,2,1,0
1,1,1,5,1,5,1,1,6,1,1,4,4,78,2,3,2,1,0
1,4,1,3,3,3,4,1,3,1,1,4,4,78,2,3,2,1,0
1,1,1,6,1,6,1,1,6,1,1,4,4,78,2,3,2,1,0
1,1,1,6,1,5,1,1,6,1,1,4,4,78,2,3,2,1,0
0,1,1,4,1,1,1,1,6,1,1,4,4,78,2,3,2,1,0
0,4,4,4,1,5,4,1,3,1,1,4,4,78,2,3,2,1,0
0,1,4,4,4,4,4,1,6,1,1,4,4,78,2,3,2,1,0
0,4,5,3,3,3,4,1,3,1,1,4,4,78,2,3,2,1,0
0,2,1,1,1,1,6,1,5,1,1,4,4,78,2,3,2,1,0
1,1,1,6,1,1,1,1,1,6,2,5,4,79,2,5,8,1,0
1,5,1,4,1,3,2,1,5,6,2,5,4,79,2,5,8,1,0
1,4,2,5,3,1,3,1,4,6,2,5,4,79,2,5,8,1,0
1,4,4,1,1,1,1,1,4,6,2,5,4,79,2,5,8,1,0
1,1,1,6,1,1,1,1,1,6,2,5,4,79,2,5,8,1,0
1,4,1,6,1,5,1,1,4,6,2,5,4,79,2,5,8,1,0
0,1,3,6,1,1,1,1,1,6,2,5,4,79,2,5,8,1,0
0,1,1,4,1,1,1,1,1,6,2,5,4,79,2,5,8,1,0
0,3,3,3,1,1,1,1,3,6,2,5,4,79,2,5,8,1,0
0,1,3,5,1,1,1,1,1,6,2,5,4,79,2,5,8,1,0
1,3,5,4,3,5,3,4,3,4,3,4,3,30,1,2,6,2,1
1,5,5,5,5,5,4,5,5,4,3,4,3,30,1,2,6,2,1
1,2,3,4,2,2,3,4,2,4,3,4,3,30,1,2,6,2,1
0,4,3,4,4,2,4,4,4,4,3,4,3,30,1,2,6,2,1
0,1,2,2,2,2,2,2,1,4,3,4,3,30,1,2,6,2,1
0,3,4,4,4,4,4,5,3,4,3,4,3,30,1,2,6,2,1
0,4,4,4,5,4,4,4,4,4,3,4,3,30,1,2,6,2,1
0,5,4,5,4,5,4,5,5,4,3,4,3,30,1,2,6,2,1
0,3,4,3,2,3,3,2,3,4,3,4,3,30,1,2,6,2,1
0,5,4,4,4,3,5,5,5,4,3,4,3,30,1,2,6,2,1
1,4,3,4,3,2,4,4,3,1,1,3,3,24,2,4,8,1,1
1,4,2,5,3,2,5,4,3,1,1,3,3,24,2,4,8,1,1
1,4,3,5,3,3,5,2,3,1,1,3,3,24,2,4,8,1,1
0,2,2,4,2,5,4,3,5,1,1,3,3,24,2,4,8,1,1
0,4,2,3,5,1,4,5,3,1,1,3,3,24,2,4,8,1,1
0,5,6,4,3,2,5,3,2,1,1,3,3,24,2,4,8,1,1
0,3,4,2,2,4,5,4,4,1,1,3,3,24,2,4,8,1,1
0,3,4,4,5,4,5,5,4,1,1,3,3,24,2,4,8,1,1
0,2,3,3,5,1,5,4,5,1,1,3,3,24,2,4,8,1,1
0,5,4,4,5,2,3,5,2,1,1,3,3,24,2,4,8,1,1
1,6,1,6,1,6,1,1,1,1,1,2,2,59,2,3,7,1,0
1,6,1,6,1,6,6,1,1,1,1,2,2,59,2,3,7,1,0
1,6,1,6,1,6,1,1,1,1,1,2,2,59,2,3,7,1,0
1,4,1,6,4,6,1,1,3,1,1,2,2,59,2,3,7,1,0
1,4,1,6,1,6,1,1,3,1,1,2,2,59,2,3,7,1,0
1,6,1,6,1,6,3,1,1,1,1,2,2,59,2,3,7,1,0
1,6,1,6,4,6,6,1,1,1,1,2,2,59,2,3,7,1,0
0,3,4,3,2,2,3,1,4,1,1,2,2,59,2,3,7,1,0
0,1,6,1,3,1,3,5,6,1,1,2,2,59,2,3,7,1,1
0,4,6,1,3,1,6,1,3,1,1,2,2,59,2,3,7,1,0
1,4,6,3,6,1,5,1,4,4,4,4,4,55,2,3,2,1,0
1,1,6,6,6,1,6,1,1,4,4,4,4,55,2,3,2,1,0
1,5,6,2,6,1,4,1,5,4,4,4,4,55,2,3,2,1,0
0,1,4,6,6,1,4,1,1,4,4,4,4,55,2,3,2,1,0
0,1,5,5,4,1,6,1,1,4,4,4,4,55,2,3,2,1,0
0,1,1,6,1,6,1,1,1,4,4,4,4,55,2,3,2,1,0
0,1,4,5,4,1,4,1,1,4,4,4,4,55,2,3,2,1,0
0,1,1,4,1,1,2,1,1,4,4,4,4,55,2,3,2,1,0
0,3,1,1,3,1,6,1,3,4,4,4,4,55,2,3,2,1,0
0,1,1,6,1,1,1,1,1,4,4,4,4,55,2,3,2,1,0
1,3,3,4,4,5,4,3,4,3,1,4,3,38,1,4,4,1,1
1,6,1,6,3,5,2,1,1,3,1,4,3,38,1,4,4,1,0
0,2,4,4,5,4,4,3,5,3,1,4,3,38,1,4,4,1,1
0,1,6,3,5,1,5,3,6,3,1,4,3,38,1,4,4,1,1
0,6,3,4,4,4,3,4,1,3,1,4,3,38,1,4,4,1,1
0,1,4,2,5,3,5,4,6,3,1,4,3,38,1,4,4,1,1
0,1,5,1,5,5,5,4,6,3,1,4,3,38,1,4,4,1,1
0,6,4,6,4,3,4,4,1,3,1,4,3,38,1,4,4,1,0
0,4,4,5,3,4,3,1,3,3,1,4,3,38,1,4,4,1,1
0,1,6,1,3,1,5,5,6,3,1,4,3,38,1,4,4,1,1
1,6,3,3,3,3,4,3,6,5,2,4,5,47,2,2,7,1,0
1,4,4,1,5,1,4,1,4,5,2,4,5,47,2,2,7,1,1
1,5,3,3,6,6,3,3,5,5,2,4,5,47,2,2,7,1,1
0,3,5,3,4,3,3,1,3,5,2,4,5,47,2,2,7,1,0
0,4,4,3,2,1,2,1,4,5,2,4,5,47,2,2,7,1,1
0,1,4,3,5,2,3,4,1,5,2,4,5,47,2,2,7,1,0
0,3,4,2,3,1,3,2,3,5,2,4,5,47,2,2,7,1,1
0,6,4,2,3,2,5,1,6,5,2,4,5,47,2,2,7,1,1
0,3,4,3,5,5,4,4,3,5,2,4,5,47,2,2,7,1,1
0,4,5,2,4,2,3,1,4,5,2,4,5,47,2,2,7,1,1
1,2,2,4,1,2,2,1,2,5,2,5,4,56,2,2,9,1,0
1,2,5,3,3,4,4,1,2,5,2,5,4,56,2,2,9,1,0
1,3,1,5,1,1,1,1,3,5,2,5,4,56,2,2,9,1,0
1,4,3,3,1,3,2,1,4,5,2,5,4,56,2,2,9,1,0
0,3,3,4,2,3,3,1,3,5,2,5,4,56,2,2,9,1,0
0,4,5,3,2,1,2,2,4,5,2,5,4,56,2,2,9,1,0
0,4,5,2,3,2,4,1,4,5,2,5,4,56,2,2,9,1,0
0,5,5,3,3,2,4,2,5,5,2,5,4,56,2,2,9,1,0
0,5,2,4,2,1,1,2,5,5,2,5,4,56,2,2,9,1,0
0,2,5,1,4,1,5,2,2,5,2,5,4,56,2,2,9,1,0
1,6,1,6,1,4,1,1,1,3,4,1,3,40,2,3,8,1,0
1,6,1,6,1,6,1,1,1,3,4,1,3,40,2,3,8,1,0
1,6,1,6,1,6,1,1,1,3,4,1,3,40,2,3,8,1,0
0,1,6,1,4,1,2,3,6,3,4,1,3,40,2,3,8,1,0
0,6,6,1,6,1,6,6,1,3,4,1,3,40,2,3,8,1,1
0,6,6,1,5,1,5,2,1,3,4,1,3,40,2,3,8,1,1
0,1,6,2,4,2,5,4,6,3,4,1,3,40,2,3,8,1,1
0,1,6,1,6,1,6,4,6,3,4,1,3,40,2,3,8,1,1
0,3,6,1,5,1,4,1,4,3,4,1,3,40,2,3,8,1,0
0,2,6,2,3,1,5,5,5,3,4,1,3,40,2,3,8,1,1
1,1,4,2,3,1,4,1,6,3,3,4,4,41,1,3,3,2,0
1,1,3,4,1,1,1,1,6,3,3,4,4,41,1,3,3,2,0
1,1,4,2,3,1,2,1,6,3,3,4,4,41,1,3,3,2,0
1,1,4,2,2,1,2,1,6,3,3,4,4,41,1,3,3,2,0
1,1,4,2,2,1,2,1,6,3,3,4,4,41,1,3,3,2,0
0,1,4,1,2,1,2,1,6,3,3,4,4,41,1,3,3,2,0
0,1,4,1,3,1,3,1,6,3,3,4,4,41,1,3,3,2,0
0,1,4,2,2,1,3,1,6,3,3,4,4,41,1,3,3,2,0
0,1,4,2,2,1,2,1,6,3,3,4,4,41,1,3,3,2,0
0,1,4,1,2,1,2,1,6,3,3,4,4,41,1,3,3,2,0
1,6,1,5,1,2,1,1,6,6,2,5,5,33,2,4,4,1,0
1,6,4,1,1,1,1,1,6,6,2,5,5,33,2,4,4,1,0
1,6,2,2,1,1,1,1,6,6,2,5,5,33,2,4,4,1,0
1,6,5,1,3,3,3,5,6,6,2,5,5,33,2,4,4,1,0
1,6,1,1,2,1,2,1,6,6,2,5,5,33,2,4,4,1,0
1,5,1,4,1,1,1,1,5,6,2,5,5,33,2,4,4,1,0
0,6,1,3,1,1,1,1,6,6,2,5,5,33,2,4,4,1,0
0,6,2,2,1,1,2,2,6,6,2,5,5,33,2,4,4,1,0
0,6,1,1,1,1,1,1,6,6,2,5,5,33,2,4,4,1,0
0,6,1,1,1,1,1,1,6,6,2,5,5,33,2,4,4,1,0
1,4,6,1,5,2,6,1,4,5,2,3,3,37,2,3,2,1,1
1,6,5,3,3,1,1,1,6,5,2,3,3,37,2,3,2,1,0
1,4,6,3,1,1,2,1,4,5,2,3,3,37,2,3,2,1,1
1,4,4,3,2,4,2,1,4,5,2,3,3,37,2,3,2,1,1
1,2,1,4,2,4,1,1,2,5,2,3,3,37,2,3,2,1,0
0,4,3,3,1,2,2,1,4,5,2,3,3,37,2,3,2,1,0
0,6,1,6,2,6,2,1,6,5,2,3,3,37,2,3,2,1,1
0,4,2,3,1,3,3,1,4,5,2,3,3,37,2,3,2,1,0
0,2,4,3,3,1,3,1,2,5,2,3,3,37,2,3,2,1,0
0,2,1,3,1,1,1,1,2,5,2,3,3,37,2,3,2,1,0
1,6,1,6,1,6,5,1,1,3,3,3,3,75,2,6,4,1,0
